Tau	D1	D2	D3	D4	Tau_info	gene	names
CASQ2	0.583155462223834	11.0985555129726	9.04727410490884	2.45194971539187	2.37989290806385	MAX_ D1	CASQ2	lChiH
CATHL3	0.791535118072622	1.36503759329107	0.779954461443508	3.42982158418065	0	MAX_ D3	CATHL3	lChiH
CBLN3	0.517790210416632	2.44246085576929	4.89523060641455	11.8795716046765	9.84764570931098	MAX_ D3	CBLN3	lChiH
CCK	0.606176273668733	1.92334121701138	1.55751542038583	0.245330297305133	3.15385343371283	MAX_ D4	CCK	lChiH
CDKN2C	0.515561164265436	3.7233814311579	4.80141445436454	2.95369294550897	7.89813421518003	MAX_ D4	CDKN2C	lChiH
CFAP97D1	0.519270196419137	4.21838136708188	2.62191634211748	1.0138070228437	2.44798157311815	MAX_ D1	CFAP97D1	lChiH
CHGB	0.589138481527253	36.9000526985356	66.1292081074988	150.263201237897	82.1828402875005	MAX_ D3	CHGB	lChiH
CHRNA1	0.681413915261767	15.9221663687011	10.4955138447722	1.68356755997915	3.03866052711441	MAX_ D1	CHRNA1	lChiH
CLDN8	0.694750990576388	3.75005367663589	2.18176314240371	0.610595407350514	0.641741960481219	MAX_ D1	CLDN8	lChiH
CLIC6	0.539839560660672	1.69311746872921	2.47743815113922	4.95745491216581	2.67311827129296	MAX_ D3	CLIC6	lChiH
CLIP4	0.535350606700651	3.55059744031127	3.61318700336777	3.7887722668245	7.85721942067072	MAX_ D4	CLIP4	lChiH
CNNM1	0.707703441072968	36.1871446066917	24.8692896828772	4.6701143083845	2.19272954653092	MAX_ D1	CNNM1	lChiH
CNTFR	0.760736796114723	28.7289598503983	17.2154840830018	1.63435808222601	1.77150676906556	MAX_ D1	CNTFR	lChiH
CRYAB	0.516895618332804	13.4061496915403	10.3474081550989	3.55371991544287	5.52858090126658	MAX_ D1	CRYAB	lChiH
CXCL12	0.553486281170153	38.7412010197566	53.5040048475707	122.681021922831	72.0910721185006	MAX_ D3	CXCL12	lChiH
CYTL1	0.538143202155113	62.4616139633231	111.868260146131	171.471681000275	63.2562104141465	MAX_ D3	CYTL1	lChiH
DCX	0.517527131828558	24.2393667857655	17.5572397624946	5.97783233273298	11.549438352136	MAX_ D1	DCX	lChiH
DMGDH	0.552686053739233	8.5551240689747	6.35522462923371	2.82554292018518	2.29971137471174	MAX_ D1	DMGDH	lChiH
EMG1	0.583137826597772	63.0806882400568	43.5386996145432	17.52218143497	17.8269773488622	MAX_ D1	EMG1	lChiH
ENSGALG00000001921	0.627322607217977	5.50295939205095	2.21341886288366	1.32283090272524	2.61623591083579	MAX_ D1	ENSGALG00000001921	lChiH
ENSGALG00000004518	0.671446790724728	58.9980124794964	41.2347844422266	10.0459535772362	6.87122100354043	MAX_ D1	ENSGALG00000004518	lChiH
ENSGALG00000004840	0.709168395787278	10.0880304458847	5.15632147559002	1.81182144146357	1.83361131671671	MAX_ D1	ENSGALG00000004840	lChiH
ENSGALG00000005613	0.731549078929584	5.59452901950824	3.15097216664542	0.991958877686248	0.362638360394808	MAX_ D1	ENSGALG00000005613	lChiH
ENSGALG00000005655	0.598244169907149	4.56475655519168	4.6292587015539	7.6347304273981	13.9626645702145	MAX_ D4	ENSGALG00000005655	lChiH
ENSGALG00000007160	0.574638160417394	1.02161783904921	1.60884604510115	3.73362191203601	2.13395697027833	MAX_ D3	ENSGALG00000007160	lChiH
ENSGALG00000012382	0.504911242740801	4.19511173300133	2.67088928562265	0.953240649985672	5.26453863336668	MAX_ D4	ENSGALG00000012382	lChiH
ENSGALG00000014258	0.523424187308858	5.03340242418006	7.52422037726678	16.0923700269349	10.4500801696924	MAX_ D3	ENSGALG00000014258	lChiH
ENSGALG00000014650	0.549072353423512	3.73121106146156	2.14114576794402	0.472028263425302	2.43434463710574	MAX_ D1	ENSGALG00000014650	lChiH
ENSGALG00000015822	0.562276889079546	4.0455718951873	2.52937860606234	1.23321076785014	1.54993157232875	MAX_ D1	ENSGALG00000015822	lChiH
ENSGALG00000016127	0.615152245823223	15.6221048295468	10.0433354413764	3.34786121219109	4.64519922392833	MAX_ D1	ENSGALG00000016127	lChiH
ENSGALG00000017792	1	0	0	4.23874864960889	0	MAX_ D3	ENSGALG00000017792	lChiH
ENSGALG00000017829	0.501751928911918	3.61060715438612	4.22899138094796	8.05772190523191	4.20463465460388	MAX_ D3	ENSGALG00000017829	lChiH
ENSGALG00000017841	0.703861092058998	7.45212523143646	1.70411589109767	12.9110805530108	2.31417876338663	MAX_ D3	ENSGALG00000017841	lChiH
ENSGALG00000017846	0.625498776519705	9.36025778256732	4.77042299345884	0.948141145307251	4.79771983622116	MAX_ D1	ENSGALG00000017846	lChiH
ENSGALG00000017848	0.587496848277119	3.87862449681012	2.23746513945648	4.94225689405591	0	MAX_ D3	ENSGALG00000017848	lChiH
ENSGALG00000017871	0.841244228082609	1.54429583109286	0	3.24249802582808	0	MAX_ D3	ENSGALG00000017871	lChiH
ENSGALG00000017874	0.639254702573155	5.2767118764086	1.0673918153674	1.75142739341478	7.48037571377486	MAX_ D4	ENSGALG00000017874	lChiH
ENSGALG00000018241	0.69593824837622	4.07953095935562	2.3506056800255	1.37068230788983	0	MAX_ D1	ENSGALG00000018241	lChiH
ENSGALG00000018244	0.581435050361949	2.74600326977789	1.62837740704888	7.00570957365913	4.42265274780556	MAX_ D3	ENSGALG00000018244	lChiH
ENSGALG00000018248	0.51554955747895	7.92116327820544	6.25528578840547	20.702102780287	15.910979492468	MAX_ D3	ENSGALG00000018248	lChiH
ENSGALG00000018254	1	6.10364542765272	0	0	0	MAX_ D1	ENSGALG00000018254	lChiH
ENSGALG00000018286	0.835634661922337	1.47107318023815	6.23410196890664	0	1.60293765295175	MAX_ D2	ENSGALG00000018286	lChiH
ENSGALG00000018296	0.716284032149982	5.83739782626453	2.82026461308084	0	2.14822430893186	MAX_ D1	ENSGALG00000018296	lChiH
ENSGALG00000018311	0.565010812165337	15.7341688200445	5.49577374878998	8.30446805766657	6.73233814239737	MAX_ D1	ENSGALG00000018311	lChiH
ENSGALG00000018312	0.544052814948841	23.6492366346574	13.8139182759177	5.60681950299439	12.9276708376303	MAX_ D1	ENSGALG00000018312	lChiH
ENSGALG00000018313	0.67074145721412	1.30073839094742	3.16061461102427	4.51656517319578	0	MAX_ D3	ENSGALG00000018313	lChiH
ENSGALG00000018330	0.740104777787992	7.64711645587108	4.42450840483836	1.53783868690078	0	MAX_ D1	ENSGALG00000018330	lChiH
ENSGALG00000021589	0.524669275614525	10.5445768681531	9.10504982159223	2.9016528739549	3.02978138768549	MAX_ D1	ENSGALG00000021589	lChiH
ENSGALG00000021721	0.734994528687196	0	9.19516316130473	7.31030564207909	0	MAX_ D2	ENSGALG00000021721	lChiH
ENSGALG00000021724	0.646382264922223	1.42418393311897	1.70782690458784	2.80228382946365	5.59388861521631	MAX_ D4	ENSGALG00000021724	lChiH
ENSGALG00000021726	0.537913589074905	22.4736448139729	27.9934543009527	66.2497682223396	41.3722537525153	MAX_ D3	ENSGALG00000021726	lChiH
ENSGALG00000021733	0.622225903087669	6.36959521340231	3.59287401690447	2.60005716135803	1.02587306005799	MAX_ D1	ENSGALG00000021733	lChiH
ENSGALG00000021737	0.84340525962136	1.28718903270838	2.32714768063388	9.90006846092769	1.03655923776693	MAX_ D3	ENSGALG00000021737	lChiH
ENSGALG00000024495	0.558366664397474	30.0413711164084	17.5955485039669	14.2087630789706	7.99750121370099	MAX_ D1	ENSGALG00000024495	lChiH
ENSGALG00000024497	0.925610646993784	4.96808348762431	0	1.10871754897571	0	MAX_ D1	ENSGALG00000024497	lChiH
ENSGALG00000024697	0.537832456429045	6.94214309775308	8.07268453499984	4.25065524693925	0	MAX_ D2	ENSGALG00000024697	lChiH
ENSGALG00000025093	0.833443827714519	2.86075796728082	2.45745139275393	0	10.6434749851624	MAX_ D4	ENSGALG00000025093	lChiH
ENSGALG00000025150	1	0	0	3.20389685885394	0	MAX_ D3	ENSGALG00000025150	lChiH
ENSGALG00000025153	1	0	0	4.14563953095265	0	MAX_ D3	ENSGALG00000025153	lChiH
ENSGALG00000025174	0.530642359666147	11.7091488893354	10.224695346586	0	6.26264013246267	MAX_ D1	ENSGALG00000025174	lChiH
ENSGALG00000025184	0.846274805586977	2.84836786623794	1.54892790950993	9.53497092119109	0	MAX_ D3	ENSGALG00000025184	lChiH
ENSGALG00000025190	0.55105131349169	2.67815639490119	3.11816950285957	1.52153791295603	0	MAX_ D2	ENSGALG00000025190	lChiH
ENSGALG00000025202	0.625235457761362	4.11900490466683	6.0468281532791	4.20342574419548	12.7806993304003	MAX_ D4	ENSGALG00000025202	lChiH
ENSGALG00000025208	0.655219140824344	4.87776896605282	2.75138510241895	3.76380431099648	11.0146856824824	MAX_ D4	ENSGALG00000025208	lChiH
ENSGALG00000025241	0.804390769859379	0	0.676716076970356	1.22429876044528	3.23947705339027	MAX_ D4	ENSGALG00000025241	lChiH
ENSGALG00000025255	0.711721122795242	8.61578676962883	2.94370968673829	1.23630168946926	3.27123663234508	MAX_ D1	ENSGALG00000025255	lChiH
ENSGALG00000025257	0.533317493411216	9.25024025191193	3.77926759579944	4.2932489579333	4.87825936819943	MAX_ D1	ENSGALG00000025257	lChiH
ENSGALG00000025276	0.634056647330619	9.49666213526617	10.0032616719785	0	1.48521920635261	MAX_ D2	ENSGALG00000025276	lChiH
ENSGALG00000025300	0.788170612103794	23.6151296670083	7.58934152736461	2.07281976547632	5.34497409451478	MAX_ D1	ENSGALG00000025300	lChiH
ENSGALG00000025313	0.889941100036403	0	0	1.50552172439859	4.55974550868235	MAX_ D4	ENSGALG00000025313	lChiH
ENSGALG00000025319	1	0	0	3.48840399555772	0	MAX_ D3	ENSGALG00000025319	lChiH
ENSGALG00000025323	0.549735311596884	3.10798396445323	0	3.53147071155226	1.66230571417219	MAX_ D3	ENSGALG00000025323	lChiH
ENSGALG00000025330	0.72121749364036	9.87895040397469	5.04320451317966	1.24854230025608	1.97048884803218	MAX_ D1	ENSGALG00000025330	lChiH
ENSGALG00000025334	0.627628366972014	6.16233432599553	4.29627264117024	2.58776284753587	0	MAX_ D1	ENSGALG00000025334	lChiH
ENSGALG00000025361	0.751933680779104	0.935595284530709	3.20921094819853	0	1.45269615803832	MAX_ D2	ENSGALG00000025361	lChiH
ENSGALG00000025388	0.657443007841785	2.87372435209314	4.86291320427535	7.52832154792237	0	MAX_ D3	ENSGALG00000025388	lChiH
ENSGALG00000025390	0.943627777416982	0	1.67956038380594	9.93137108341198	0	MAX_ D3	ENSGALG00000025390	lChiH
ENSGALG00000025430	0.540825524224028	12.5544321500306	8.57881108706587	7.20587270433511	20.5725110580537	MAX_ D4	ENSGALG00000025430	lChiH
ENSGALG00000025433	0.548513384583634	1.66986685324331	8.96037942221691	8.97780330558548	14.4766562370573	MAX_ D4	ENSGALG00000025433	lChiH
ENSGALG00000025442	1	0	0	0	4.59275477656732	MAX_ D4	ENSGALG00000025442	lChiH
ENSGALG00000025447	0.741008264241424	0	2.34949739082966	3.02390265330035	0	MAX_ D3	ENSGALG00000025447	lChiH
ENSGALG00000025450	0.614406348542332	0	2.45745139275393	7.35722333092413	6.05324443352782	MAX_ D3	ENSGALG00000025450	lChiH
ENSGALG00000025462	0.561732198128152	16.744114817443	6.98440816008769	10.1781371769367	4.85267384896737	MAX_ D1	ENSGALG00000025462	lChiH
ENSGALG00000025481	0.519600320281393	3.74454991333348	5.14508743263783	7.6425922621736	11.4711633570257	MAX_ D4	ENSGALG00000025481	lChiH
ENSGALG00000025493	1	3.20441384951768	0	0	0	MAX_ D1	ENSGALG00000025493	lChiH
ENSGALG00000025499	0.648462260550985	3.013906027805	4.51170907286893	1.74420199777886	0	MAX_ D2	ENSGALG00000025499	lChiH
ENSGALG00000025501	0.682074547553964	5.59437113601582	1.62837740704888	0	3.70740151665775	MAX_ D1	ENSGALG00000025501	lChiH
ENSGALG00000025517	0.54114049892751	4.61076139251051	2.61514142954588	2.90610373874702	7.36028242277642	MAX_ D4	ENSGALG00000025517	lChiH
ENSGALG00000025520	0.95385718732667	0	0.844529787982999	6.10084026131279	0	MAX_ D3	ENSGALG00000025520	lChiH
ENSGALG00000025532	1	5.96170018514917	0	0	0	MAX_ D1	ENSGALG00000025532	lChiH
ENSGALG00000025539	0.627522149972787	5.02653152865518	4.38051328119319	1.23630168946926	0	MAX_ D1	ENSGALG00000025539	lChiH
ENSGALG00000025546	0.736814456780369	3.013906027805	7.14897398216583	20.104970729834	5.71113291886762	MAX_ D3	ENSGALG00000025546	lChiH
ENSGALG00000025553	0.660848494001015	3.86156709812515	0	1.48983920643611	2.43912968409971	MAX_ D1	ENSGALG00000025553	lChiH
ENSGALG00000025556	0.683773651699941	2.78644682566755	0	4.47991195610432	1.46355177008638	MAX_ D3	ENSGALG00000025556	lChiH
ENSGALG00000025569	0.807934972308942	5.6017440038913	3.22769735167681	0	0	MAX_ D1	ENSGALG00000025569	lChiH
ENSGALG00000025593	0.746096601601607	0	4.21108003870975	0	3.20762259826812	MAX_ D2	ENSGALG00000025593	lChiH
ENSGALG00000025595	0.572731910905288	1.9614309069842	3.65962908125966	13.0841873003682	11.150307127313	MAX_ D3	ENSGALG00000025595	lChiH
ENSGALG00000025605	0.573993238047877	1.88656713190847	4.84325387885516	3.27537169048549	1.02783788433548	MAX_ D2	ENSGALG00000025605	lChiH
ENSGALG00000025620	0.603039336055855	4.61082638582108	6.40203310052895	2.0084129562965	1.00482658841752	MAX_ D2	ENSGALG00000025620	lChiH
ENSGALG00000025629	0.62249839561468	7.57132935701389	5.97985815279277	2.15074532056942	13.8647824256211	MAX_ D4	ENSGALG00000025629	lChiH
ENSGALG00000025633	0.563755329901272	1.94206899970768	4.49519940390988	2.16703884572525	1.77391249752707	MAX_ D2	ENSGALG00000025633	lChiH
ENSGALG00000025641	0.865172414961246	0	0.829782808666032	7.90901719777769	2.36927825775298	MAX_ D3	ENSGALG00000025641	lChiH
ENSGALG00000025643	0.590391169423539	5.09068362653798	2.13372722228408	0	4.1218396790188	MAX_ D1	ENSGALG00000025643	lChiH
ENSGALG00000025646	0.533276360574941	5.20442815207423	3.06035859371031	10.8282221498519	6.8965750050612	MAX_ D3	ENSGALG00000025646	lChiH
ENSGALG00000025661	0.76261958752072	13.3190956505743	0.524073352841704	6.45223596170826	2.50876794360299	MAX_ D1	ENSGALG00000025661	lChiH
ENSGALG00000025680	0.521229678452013	50.6970940188032	28.2303065682533	22.8118641822503	21.7746212642892	MAX_ D1	ENSGALG00000025680	lChiH
ENSGALG00000025684	0.869795776032201	0.731184302603579	0.824872851218304	0	3.98363203692152	MAX_ D4	ENSGALG00000025684	lChiH
ENSGALG00000025701	0.843045705537746	0	3.97163164569851	0	1.87009392844371	MAX_ D2	ENSGALG00000025701	lChiH
ENSGALG00000025789	0.954272923887493	4.61908917347387	0.633652326617697	0	0	MAX_ D1	ENSGALG00000025789	lChiH
ENSGALG00000025936	0.656939377127934	0.702103108750028	0.396032704136061	5.68847697002878	4.75634154470833	MAX_ D3	ENSGALG00000025936	lChiH
ENSGALG00000025951	0.537123921476852	14.9387560685971	7.49020866759512	4.73938982541327	8.51477998812991	MAX_ D1	ENSGALG00000025951	lChiH
ENSGALG00000025998	0.750401121774364	1.58242659235441	2.84637817431307	4.87938405518019	12.4308635893696	MAX_ D4	ENSGALG00000025998	lChiH
ENSGALG00000026247	0.539594257995036	7.90543124382488	3.61509606509745	3.01980656642421	4.2842151815256	MAX_ D1	ENSGALG00000026247	lChiH
ENSGALG00000026584	0.577600350292786	8.02416980487362	7.56587956249879	1.69991431856901	0.902425663241672	MAX_ D1	ENSGALG00000026584	lChiH
ENSGALG00000026589	0.748621046600944	1.16524139982461	3.16826163308848	0	1.22406148043589	MAX_ D2	ENSGALG00000026589	lChiH
ENSGALG00000026625	0.684167361615376	7.94730766964944	5.39423928469186	8.79389421582782	23.361994592436	MAX_ D4	ENSGALG00000026625	lChiH
ENSGALG00000026837	0.699433614490926	3.4119713478247	1.26730465323539	0	1.80926703319319	MAX_ D1	ENSGALG00000026837	lChiH
ENSGALG00000026884	0.507959888707572	2.70957553104439	2.89942785306614	5.46074915666978	2.45171948425297	MAX_ D3	ENSGALG00000026884	lChiH
ENSGALG00000027179	0.647897406073936	5.70057772164935	1.96596111420315	12.2330607338059	18.838827009453	MAX_ D4	ENSGALG00000027179	lChiH
ENSGALG00000027202	0.519887508068076	10.3196668951232	7.29519626454495	23.1658981601767	15.7518481209027	MAX_ D3	ENSGALG00000027202	lChiH
ENSGALG00000027802	0.53396836780212	6.99144839894766	2.79462584387102	1.30022330743515	7.92957443537261	MAX_ D4	ENSGALG00000027802	lChiH
ENSGALG00000027887	0.578916353700314	41.7874032029726	34.2694792570632	13.6285002245223	4.88999684872313	MAX_ D1	ENSGALG00000027887	lChiH
ENSGALG00000027915	0.905988949675989	3.12835815544316	0.882300707948692	0	0	MAX_ D1	ENSGALG00000027915	lChiH
ENSGALG00000027994	0.711776733623813	2.99698453715133	0.914907270314916	4.70512033892375	9.96566799843649	MAX_ D4	ENSGALG00000027994	lChiH
ENSGALG00000028056	0.78138465311891	80.4999577484531	43.6048605124951	4.28737912960969	4.90333891916858	MAX_ D1	ENSGALG00000028056	lChiH
ENSGALG00000028232	1	0	0	0	3.77884886679589	MAX_ D4	ENSGALG00000028232	lChiH
ENSGALG00000028316	0.568586000763033	22.4815965616087	7.51096609260892	5.43131255004556	16.1543478029725	MAX_ D1	ENSGALG00000028316	lChiH
ENSGALG00000028327	0.530582156343967	2.54111204550113	1.71277084765195	1.78031580391709	4.28488092830982	MAX_ D4	ENSGALG00000028327	lChiH
ENSGALG00000028612	0.523595600841053	2.22654732543387	1.73416931876724	0.60605520513632	3.19530484143282	MAX_ D4	ENSGALG00000028612	lChiH
ENSGALG00000028701	0.881360646149084	0	0	3.43916651797812	1.22406148043589	MAX_ D3	ENSGALG00000028701	lChiH
ENSGALG00000028788	0.530315581028087	4.79339442530308	4.21521089322363	2.53893713343142	0	MAX_ D1	ENSGALG00000028788	lChiH
ENSGALG00000028875	0.555970283390093	2.18068587588895	2.57732521929018	8.23062204287605	6.2059112244854	MAX_ D3	ENSGALG00000028875	lChiH
ENSGALG00000028895	0.717373733493378	2.93847758977559	3.38448866527926	4.30877086464175	12.5392180176189	MAX_ D4	ENSGALG00000028895	lChiH
ENSGALG00000028974	0.593040679104902	1.12336497400004	0.633652326617697	6.03961313284842	6.38608499109743	MAX_ D4	ENSGALG00000028974	lChiH
ENSGALG00000028980	0.739909282523918	3.56452347519245	1.4091727561	7.60057900903067	0.956823911784858	MAX_ D3	ENSGALG00000028980	lChiH
ENSGALG00000029305	0.676292983404672	2.1678973182457	1.22283782329731	0	3.49156795879387	MAX_ D4	ENSGALG00000029305	lChiH
ENSGALG00000029521	0.724397154108906	0.804067369319276	1.43646009108842	4.05840408238193	1.11499568423378	MAX_ D3	ENSGALG00000029521	lChiH
ENSGALG00000030451	0.613372329008031	2.19731235395498	4.54469219612251	8.11985187753435	2.67607371055512	MAX_ D3	ENSGALG00000030451	lChiH
ENSGALG00000030908	0.582429057720606	1.24388709753093	1.72597044545942	2.16044274252153	4.09535224322772	MAX_ D4	ENSGALG00000030908	lChiH
ENSGALG00000031024	0.535715913383837	3.27399138657836	1.89194476244897	1.53579661996039	1.1324449191108	MAX_ D1	ENSGALG00000031024	lChiH
ENSGALG00000031546	0.569880174034853	3.1516465722293	2.15788109070811	1.19170776152205	0.717168173222592	MAX_ D1	ENSGALG00000031546	lChiH
ENSGALG00000031866	0.500535499273282	2.44313612528579	2.56267578096111	0.924028049174106	3.95746507629212	MAX_ D4	ENSGALG00000031866	lChiH
ENSGALG00000032315	0.552352521302476	12.3582129790139	11.2062713140146	3.10101685268655	2.28908047708663	MAX_ D1	ENSGALG00000032315	lChiH
ENSGALG00000032370	0.872974381973821	5.43937461247416	0	2.07281976547632	0	MAX_ D1	ENSGALG00000032370	lChiH
ENSGALG00000032585	0.672524086770225	3.44858494685907	10.0379429201644	3.68667583758535	2.72629278974316	MAX_ D2	ENSGALG00000032585	lChiH
ENSGALG00000033093	0.585110896884082	1.27972152934985	1.19635891130122	1.61318411620243	3.28542778149802	MAX_ D4	ENSGALG00000033093	lChiH
ENSGALG00000033311	0.712619096659337	0.370340101318696	0.592773547768336	3.1248724123604	1.73097232097831	MAX_ D3	ENSGALG00000033311	lChiH
ENSGALG00000033462	0.601896955102016	42.7195710486879	0	19.68466502558	52.2513261110234	MAX_ D4	ENSGALG00000033462	lChiH
ENSGALG00000034022	0.700606411233475	40.5604731000988	0	6.08046320722454	30.3501736032955	MAX_ D1	ENSGALG00000034022	lChiH
ENSGALG00000034237	0.751155800353834	12.6641085033806	1.16169593213244	0	8.29247390213543	MAX_ D1	ENSGALG00000034237	lChiH
ENSGALG00000034240	1	0	0	6.58716847449325	0	MAX_ D3	ENSGALG00000034240	lChiH
ENSGALG00000034527	0.569717743292567	3.64323126975807	2.14287990956246	1.08407853928215	1.47589486853116	MAX_ D1	ENSGALG00000034527	lChiH
ENSGALG00000034684	0.682688505257274	6.61148608079148	2.95568425027819	1.0847531111775	2.25326423084433	MAX_ D1	ENSGALG00000034684	lChiH
ENSGALG00000034761	0.500611084267486	3.34780999527185	2.28718877101088	1.38132080142206	1.34706803841891	MAX_ D1	ENSGALG00000034761	lChiH
ENSGALG00000035392	0.659144775221595	21.8242579693271	0	14.2644950033777	35.2923571350726	MAX_ D4	ENSGALG00000035392	lChiH
ENSGALG00000035685	0.523983930115817	43.1831569506666	0	25.2333544209226	47.9091048251342	MAX_ D4	ENSGALG00000035685	lChiH
ENSGALG00000035975	0.51979362138117	3.56045983279742	0	7.94580910099258	7.88642480795514	MAX_ D3	ENSGALG00000035975	lChiH
ENSGALG00000035985	0.6715379198418	38.1612255889645	30.3408510186226	2.6185259641291	4.64416963226107	MAX_ D1	ENSGALG00000035985	lChiH
ENSGALG00000036129	0.652303197142172	3.43250408722236	0.711594543578268	3.97290455049629	0	MAX_ D3	ENSGALG00000036129	lChiH
ENSGALG00000036568	0.576459427052734	0	9.19151447236654	13.0841873003682	7.43353808487532	MAX_ D3	ENSGALG00000036568	lChiH
ENSGALG00000036687	0.648487425824012	19.9151466397115	6.49052884167109	7.52760862199297	6.98313591758773	MAX_ D1	ENSGALG00000036687	lChiH
ENSGALG00000036956	0.807468391756852	705.366905901697	369.647937060436	18.8513800730216	18.916957250783	MAX_ D1	ENSGALG00000036956	lChiH
ENSGALG00000036970	0.672461914368183	7.09145636959752	0	5.56662124605063	1.40154488486796	MAX_ D1	ENSGALG00000036970	lChiH
ENSGALG00000037349	0.822305665914982	31.9709309528173	16.5406619933472	0	0.502497863869708	MAX_ D1	ENSGALG00000037349	lChiH
ENSGALG00000037369	0.606005476973069	55.735584372541	0	11.6244149549881	56.9889472997613	MAX_ D4	ENSGALG00000037369	lChiH
ENSGALG00000037641	0.730143031239529	5.35103176199182	0	10.0721523815399	2.80308976973592	MAX_ D3	ENSGALG00000037641	lChiH
ENSGALG00000037807	0.505245122159971	76.4143354465729	52.4129526511562	30.2983825529893	30.7077603931431	MAX_ D1	ENSGALG00000037807	lChiH
ENSGALG00000038243	0.631005216836463	29.4817764012396	0	18.4320219320117	14.2038431393422	MAX_ D1	ENSGALG00000038243	lChiH
ENSGALG00000038283	0.702943583817853	5.58710669266793	0	1.85445253420389	8.35033214959956	MAX_ D4	ENSGALG00000038283	lChiH
ENSGALG00000038424	0.62851050211927	4.11574988208248	7.94033948684001	12.1815245597129	21.7481374008381	MAX_ D4	ENSGALG00000038424	lChiH
ENSGALG00000038523	0.554107517219924	18.0861957732492	9.22443479000945	2.03391568267523	12.9351457394571	MAX_ D1	ENSGALG00000038523	lChiH
ENSGALG00000038550	0.559219218333067	7.82277517250832	0.240284136180385	15.0218293296992	17.4575734685211	MAX_ D4	ENSGALG00000038550	lChiH
ENSGALG00000038580	0.609399811365953	8.44443795381544	3.87167488925902	2.41912212264028	3.60440016110716	MAX_ D1	ENSGALG00000038580	lChiH
ENSGALG00000038648	0.803017640429565	1.90107918676931	3.21700411975138	0	0	MAX_ D2	ENSGALG00000038648	lChiH
ENSGALG00000038873	0.517313460801006	3.20655517501045	1.55786267151964	1.29321973762174	1.79220065138788	MAX_ D1	ENSGALG00000038873	lChiH
ENSGALG00000039116	0.529947374954221	0.966398084916361	4.58984849498216	1.51719811312704	3.98881480284294	MAX_ D2	ENSGALG00000039116	lChiH
ENSGALG00000039152	0.711315055176344	3.23549007121308	2.58843437971815	2.17418572975628	9.23510828915722	MAX_ D4	ENSGALG00000039152	lChiH
ENSGALG00000040442	0.582819050448263	1.4243277965999	1.99000418062582	0.872373861081785	3.42513709611588	MAX_ D4	ENSGALG00000040442	lChiH
ENSGALG00000041074	0.768031768729611	1.23405245647408	0	4.12365485987841	1.63561831617254	MAX_ D3	ENSGALG00000041074	lChiH
